Abrangência;Localidade;Localidade;Casos Confirmados - Acumulado;Casos Confirmados - Novos;Casos Confirmados - Incremento;Casos Confirmados - Incidência*;Casos Confirmados - Em acompanhamento;Casos Confirmados - Recuperados;Óbitos Confirmados - Acumulado;Óbitos Confirmados - Novos;Óbitos Confirmados - Incremento;Óbitos Confirmados - Mortalidade*;Óbitos Confirmados - Letalidade
Município;430593;Coronel Pilar;114;0;0,00;7.002,46;0;0;4;0;0,00;245,70;3,51
Município;430595;Cotiporã;654;2;0,31;16.973,79;0;0;4;0;0,00;103,82;0,61
Município;430597;Coxilha;307;2;0,66;11.139,33;0;0;10;0;0,00;362,84;3,26
Município;430600;Crissiumal;532;0;0,00;3.955,98;0;0;20;0;0,00;148,72;3,76
Município;430605;Cristal;835;15;1,83;10.425,77;0;0;17;0;0,00;212,26;2,04
Município;430607;Cristal do Sul;173;0;0,00;6.076,57;0;0;2;0;0,00;70,25;1,16
Município;430610;Cruz Alta;8.334;23;0,28;13.821,12;0;0;199;0;0,00;330,02;2,39
Município;430613;Cruzaltense;139;1;0,72;7.583,20;0;0;4;0;0,00;218,22;2,88
Município;430620;Cruzeiro do Sul;1.248;1;0,08;10.106,90;0;0;36;0;0,00;291,55;2,88
Município;430630;David Canabarro;671;0;0,00;14.156,12;0;0;11;0;0,00;232,07;1,64
Município;430632;Derrubadas;319;0;0,00;11.372,55;0;0;6;0;0,00;213,90;1,88
Município;430635;Dezesseis de Novembro;53;0;0,00;2.183,77;0;0;2;0;0,00;82,41;3,77
Município;430637;Dilermando de Aguiar;176;1;0,57;5.839,42;0;0;3;0;0,00;99,54;1,70
Município;430640;Dois Irmãos;4.153;24;0,58;12.711,58;0;0;67;1;1,52;205,07;1,61
Município;430642;Dois Irmãos das Missões;210;2;0,96;10.365,25;0;0;4;0;0,00;197,43;1,90
Município;430645;Dois Lajeados;416;0;0,00;12.235,29;0;0;2;0;0,00;58,82;0,48
Município;430650;Dom Feliciano;463;1;0,22;3.003,76;0;0;23;0;0,00;149,21;4,97
Município;430660;Dom Pedrito;3.886;38;0,99;10.103,74;0;0;81;0;0,00;210,60;2,08
Município;430655;Dom Pedro de Alcântara;324;1;0,31;12.786,11;0;0;8;0;0,00;315,71;2,47
Município;430670;Dona Francisca;88;1;1,15;2.893,78;0;0;6;0;0,00;197,30;6,82
Município;430673;Doutor Maurício Cardoso;332;0;0,00;7.298,31;0;0;12;0;0,00;263,79;3,61
Município;430675;Doutor Ricardo;339;0;0,00;17.095,31;0;0;3;0;0,00;151,29;0,88
Município;430676;Eldorado do Sul;4.812;1;0,02;11.655,56;0;0;123;0;0,00;297,93;2,56
Município;430680;Encantado;2.428;8;0,33;10.693,21;0;0;48;0;0,00;211,40;1,98
Município;430690;Encruzilhada do Sul;2.203;16;0,73;8.513,35;0;0;63;1;1,61;243,46;2,86
Município;430692;Engenho Velho;113;2;1,80;10.928,43;0;0;3;0;0,00;290,14;2,65
Município;430693;Entre-Ijuís;1.396;7;0,50;16.471,98;0;0;23;0;0,00;271,39;1,65
Município;430695;Entre Rios do Sul;209;0;0,00;7.485,67;0;0;4;0;0,00;143,27;1,91
Município;430697;Erebango;273;0;0,00;9.127,38;0;0;3;0;0,00;100,30;1,10
Município;430700;Erechim;13.411;102;0,77;12.668,38;0;0;174;0;0,00;164,36;1,30
Município;430705;Ernestina;208;0;0,00;6.565,66;0;0;7;0;0,00;220,96;3,37
Município;430720;Erval Grande;273;0;0,00;5.618,44;0;0;7;0;0,00;144,06;2,56
Município;430730;Erval Seco;542;0;0,00;7.841,44;0;0;5;0;0,00;72,34;0,92
Município;430740;Esmeralda;232;3;1,31;7.068,86;0;0;5;0;0,00;152,35;2,16
Município;430745;Esperança do Sul;282;3;1,08;9.637,73;0;0;9;0;0,00;307,59;3,19
Município;430750;Espumoso;2.249;0;0,00;14.427,76;0;0;48;0;0,00;307,93;2,13
Município;430755;Estação;865;3;0,35;14.518,29;0;0;19;0;0,00;318,90;2,20
Município;430760;Estância Velha;5.546;0;0,00;11.087,12;0;0;134;0;0,00;267,88;2,42
Município;430770;Esteio;10.349;9;0,09;12.438,40;0;0;349;0;0,00;419,46;3,37
Município;430780;Estrela;3.645;13;0,36;10.684,14;0;0;70;0;0,00;205,18;1,92
Município;430781;Estrela Velha;230;2;0,88;6.292,75;0;0;4;0;0,00;109,44;1,74
Município;430783;Eugênio de Castro;328;0;0,00;13.689,48;0;0;7;0;0,00;292,15;2,13
Município;430786;Fagundes Varela;473;0;0,00;17.319,66;0;0;3;0;0,00;109,85;0,63
Município;430790;Farroupilha;7.156;106;1,50;9.893,41;0;0;128;0;0,00;176,96;1,79
Município;430800;Faxinal do Soturno;550;0;0,00;8.237,23;0;0;10;0;0,00;149,77;1,82
Município;430805;Faxinalzinho;271;0;0,00;11.706,26;0;0;6;0;0,00;259,18;2,21
Município;430807;Fazenda Vilanova;398;1;0,25;8.780,06;0;0;8;0;0,00;176,48;2,01
Município;430810;Feliz;2.115;12;0,57;15.612,31;0;0;23;0;0,00;169,78;1,09
Município;430820;Flores da Cunha;3.599;1;0,03;11.705,97;0;0;60;0;0,00;195,15;1,67
Município;430825;Floriano Peixoto;166;3;1,84;9.399,77;0;0;1;0;0,00;56,63;0,60
Município;430830;Fontoura Xavier;893;5;0,56;8.666,54;0;0;25;0;0,00;242,62;2,80
Município;430840;Formigueiro;489;1;0,20;7.337,94;0;0;7;0;0,00;105,04;1,43
Município;430843;Forquetinha;199;0;0,00;8.250,41;0;0;8;0;0,00;331,67;4,02
Município;430845;Fortaleza dos Valos;577;0;0,00;13.356,48;0;0;8;0;0,00;185,19;1,39
Município;430850;Frederico Westphalen;4.940;12;0,24;15.776,20;0;0;66;0;0,00;210,78;1,34
Município;430860;Garibaldi;4.872;28;0,58;13.892,22;0;0;60;0;0,00;171,09;1,23
Município;430865;Garruchos;128;0;0,00;4.377,56;0;0;5;0;0,00;171,00;3,91
Município;430870;Gaurama;485;4;0,83;8.764,00;0;0;3;0;0,00;54,21;0,62
Município;430880;General Câmara;700;0;0,00;8.348,24;0;0;22;0;0,00;262,37;3,14
Município;430885;Gentil;162;0;0,00;9.914,32;0;0;5;0;0,00;306,00;3,09
Município;430890;Getúlio Vargas;2.274;1;0,04;14.026,65;0;0;34;0;0,00;209,72;1,50
Município;430900;Giruá;1.761;1;0,06;11.003,50;0;0;38;0;0,00;237,44;2,16
Município;430905;Glorinha;549;0;0,00;6.779,45;0;0;25;0;0,00;308,72;4,55
Município;430910;Gramado;8.234;16;0,19;22.725,77;0;0;132;0;0,00;364,32;1,60
Município;430912;Gramado dos Loureiros;201;0;0,00;9.654,18;0;0;3;0;0,00;144,09;1,49
Município;430915;Gramado Xavier;359;4;1,13;8.300,58;0;0;3;0;0,00;69,36;0,84
Município;430920;Gravataí;20.783;43;0,21;7.382,45;0;0;822;1;0,12;291,99;3,96
Município;430925;Guabiju;196;0;0,00;13.040,59;0;0;0;0;0,00;0,00;0,00
Município;430930;Guaíba;7.587;4;0,05;7.730,56;0;0;292;1;0,34;297,53;3,85
Município;430940;Guaporé;3.964;6;0,15;15.407,94;0;0;61;0;0,00;237,10;1,54
Município;430950;Guarani das Missões;456;0;0,00;6.050,15;0;0;13;0;0,00;172,48;2,85
Município;430955;Harmonia;557;0;0,00;11.446,77;0;0;12;0;0,00;246,61;2,15
Município;430710;Herval;384;2;0,52;5.629,67;0;0;16;0;0,00;234,57;4,17
Município;430957;Herveiras;217;0;0,00;7.190,19;0;0;3;0;0,00;99,40;1,38
Município;430960;Horizontina;2.491;24;0,97;12.887,37;0;0;29;1;3,57;150,03;1,16
Município;430965;Hulha Negra;377;0;0,00;5.563,75;0;0;7;0;0,00;103,31;1,86
Município;430970;Humaitá;237;2;0,85;4.976,90;0;0;5;0;0,00;105,00;2,11
Município;430975;Ibarama;264;3;1,15;5.991,83;0;0;6;0;0,00;136,18;2,27
Município;430980;Ibiaçá;659;1;0,15;13.994,48;0;0;12;0;0,00;254,83;1,82
Município;430990;Ibiraiaras;1.157;14;1,22;15.932,25;0;0;30;1;3,45;413,11;2,59
Município;430995;Ibirapuitã;339;0;0,00;8.447,55;0;0;16;0;0,00;398,70;4,72
Município;431000;Ibirubá;4.430;10;0,23;21.769,04;0;0;77;1;1,32;378,38;1,74
Município;431010;Igrejinha;3.201;3;0,09;8.675,03;0;0;107;0;0,00;289,98;3,34
Município;431020;Ijuí;10.769;45;0,42;12.900,87;0;0;227;3;1,34;271,94;2,11
Município;431030;Ilópolis;313;0;0,00;7.675,33;0;0;5;0;0,00;122,61;1,60
Município;431033;Imbé;3.123;6;0,19;13.697,37;0;0;116;0;0,00;508,77;3,71
Município;431036;Imigrante;289;0;0,00;9.262,82;0;0;7;0;0,00;224,36;2,42
Município;431040;Independência;527;4;0,76;8.545,48;0;0;8;0;0,00;129,72;1,52
Município;431041;Inhacorá;65;0;0,00;2.920,04;0;0;4;0;0,00;179,69;6,15
Município;431043;Ipê;925;3;0,33;13.930,72;0;0;9;0;0,00;135,54;0,97
Município;431046;Ipiranga do Sul;126;0;0,00;6.670,20;0;0;2;0;0,00;105,88;1,59
Município;431050;Iraí;549;0;0,00;7.581,83;0;0;12;0;0,00;165,72;2,19
Município;431053;Itaara;533;3;0,57;9.692,67;0;0;14;0;0,00;254,59;2,63
Município;431055;Itacurubi;64;0;0,00;1.847,04;0;0;5;0;0,00;144,30;7,81
Município;431057;Itapuca;194;0;0,00;9.264,57;0;0;3;0;0,00;143,27;1,55
Município;431060;Itaqui;3.773;14;0,37;10.029,24;0;0;63;0;0,00;167,46;1,67
Município;431065;Itati;77;0;0,00;3.183,13;0;0;11;0;0,00;454,73;14,29
Município;431070;Itatiba do Sul;232;1;0,43;6.979,54;0;0;2;0;0,00;60,17;0,86
Município;431075;Ivorá;49;0;0,00;2.565,45;0;0;1;0;0,00;52,36;2,04
Município;431080;Ivoti;3.112;18;0,58;12.810,27;0;0;62;0;0,00;255,22;1,99
Município;431085;Jaboticaba;268;4;1,52;7.034,12;0;0;9;0;0,00;236,22;3,36
Município;431087;Jacuizinho;124;1;0,81;4.606,24;0;0;1;0;0,00;37,15;0,81
Município;431090;Jacutinga;335;0;0,00;9.407,47;0;0;3;0;0,00;84,25;0,90
Município;431100;Jaguarão;2.608;15;0,58;9.775,11;0;0;50;0;0,00;187,41;1,92
Município;431110;Jaguari;852;10;1,19;7.853,98;0;0;33;0;0,00;304,20;3,87
Município;431112;Jaquirana;551;0;0,00;14.827,77;0;0;10;0;0,00;269,11;1,81
Município;431113;Jari;145;0;0,00;4.139,31;0;0;3;0;0,00;85,64;2,07
Município;431115;Jóia;874;0;0,00;10.210,28;0;0;19;0;0,00;221,96;2,17
Município;431120;Júlio de Castilhos;2.069;0;0,00;10.724,10;0;0;39;0;0,00;202,15;1,88
Município;431123;Lagoa Bonita do Sul;35;1;2,94;1.205,65;0;0;1;0;0,00;34,45;2,86
Município;431127;Lagoa dos Três Cantos;261;0;0,00;16.221,26;0;0;5;0;0,00;310,75;1,92
Município;431125;Lagoão;516;0;0,00;7.997,52;0;0;13;0;0,00;201,49;2,52
Município;431130;Lagoa Vermelha;3.866;24;0,62;13.902,97;0;0;82;1;1,23;294,89;2,12
Município;431140;Lajeado;13.943;24;0,17;16.596,04;0;0;187;0;0,00;222,58;1,34
Município;431142;Lajeado do Bugre;264;1;0,38;10.296,41;0;0;15;0;0,00;585,02;5,68
Município;431150;Lavras do Sul;382;4;1,06;5.106,95;0;0;9;0;0,00;120,32;2,36
Município;431160;Liberato Salzano;420;1;0,24;8.047,52;0;0;11;0;0,00;210,77;2,62
Município;431162;Lindolfo Collor;867;3;0,35;14.321,11;0;0;13;0;0,00;214,73;1,50
Município;431164;Linha Nova;181;4;2,26;10.560,09;0;0;2;0;0,00;116,69;1,10
Município;431171;Maçambara;413;2;0,49;9.003,71;0;0;6;0;0,00;130,80;1,45
Município;431170;Machadinho;750;0;0,00;13.774,10;0;0;9;0;0,00;165,29;1,20
Município;431173;Mampituba;398;0;0,00;13.351,22;0;0;3;0;0,00;100,64;0,75
Município;431175;Manoel Viana;473;0;0,00;6.480,34;0;0;11;0;0,00;150,71;2,33
Município;431177;Maquiné;814;0;0,00;12.123,92;0;0;20;0;0,00;297,89;2,46
Município;431179;Maratá;243;0;0,00;9.030,10;0;0;3;0;0,00;111,48;1,23
Município;431180;Marau;6.980;15;0,22;15.805,80;0;0;93;1;1,09;210,59;1,33
Município;431190;Marcelino Ramos;231;0;0,00;5.247,61;0;0;6;0;0,00;136,30;2,60
Município;431198;Mariana Pimentel;215;0;0,00;5.534,11;0;0;4;0;0,00;102,96;1,86
Município;431200;Mariano Moro;197;0;0,00;9.699,66;0;0;4;0;0,00;196,95;2,03
Município;431205;Marques de Souza;304;1;0,33;7.582,94;0;0;8;0;0,00;199,55;2,63
Município;431210;Mata;451;13;2,97;9.351,03;0;0;8;0;0,00;165,87;1,77
Município;431213;Mato Castelhano;354;1;0,28;13.937,01;0;0;13;0;0,00;511,81;3,67
Município;431215;Mato Leitão;788;3;0,38;17.452,93;0;0;8;0;0,00;177,19;1,02
Município;431217;Mato Queimado;68;0;0,00;4.126,21;0;0;3;0;0,00;182,04;4,41
Município;431220;Maximiliano de Almeida;548;6;1,11;12.519,99;0;0;11;0;0,00;251,31;2,01
Município;431225;Minas do Leão;485;0;0,00;6.006,19;0;0;9;0;0,00;111,46;1,86
Município;431230;Miraguaí;568;0;0,00;11.532,99;0;0;14;0;0,00;284,26;2,46
Município;431235;Montauri;253;3;1,20;17.412,25;0;0;7;0;0,00;481,76;2,77
Município;431237;Monte Alegre dos Campos;81;0;0,00;2.510,85;0;0;3;0;0,00;92,99;3,70
Município;431238;Monte Belo do Sul;235;0;0,00;9.222,92;0;0;5;0;0,00;196,23;2,13
Município;431240;Montenegro;8.711;26;0,30;13.347,33;0;0;149;1;0,68;228,30;1,71
Município;431242;Mormaço;370;0;0,00;11.993,52;0;0;6;0;0,00;194,49;1,62
Município;431244;Morrinhos do Sul;354;0;0,00;12.004,07;0;0;4;0;0,00;135,64;1,13
Município;431245;Morro Redondo;280;0;0,00;4.263,09;0;0;15;0;0,00;228,38;5,36
Município;431247;Morro Reuter;782;6;0,77;12.205,40;0;0;15;0;0,00;234,12;1,92
Município;431250;Mostardas;660;0;0,00;5.154,64;0;0;17;0;0,00;132,77;2,58
Município;431260;Muçum;763;1;0,13;15.401,70;0;0;12;0;0,00;242,23;1,57
Município;431261;Muitos Capões;137;0;0,00;4.332,70;0;0;6;0;0,00;189,75;4,38
Município;431262;Muliterno;213;1;0,47;11.251,98;0;0;1;0;0,00;52,83;0,47
Município;431265;Não-Me-Toque;2.527;18;0,72;14.338,40;0;0;48;0;0,00;272,36;1,90
Município;431267;Nicolau Vergueiro;81;0;0,00;4.815,70;0;0;5;0;0,00;297,27;6,17
Município;431270;Nonoai;1.829;3;0,16;15.639,16;0;0;46;0;0,00;393,33;2,52
Município;431275;Nova Alvorada;617;0;0,00;17.020,69;0;0;6;0;0,00;165,52;0,97
Município;431280;Nova Araçá;1.067;5;0,47;22.420,68;0;0;8;0;0,00;168,10;0,75
Município;431290;Nova Bassano;1.682;0;0,00;16.962,48;0;0;13;0;0,00;131,10;0,77
Município;431295;Nova Boa Vista;302;2;0,67;17.014,08;0;0;1;0;0,00;56,34;0,33
Município;431300;Nova Bréscia;466;4;0,87;13.993,99;0;0;11;0;0,00;330,33;2,36
Município;431301;Nova Candelária;372;0;0,00;13.787,99;0;0;5;0;0,00;185,32;1,34
Município;431303;Nova Esperança do Sul;1.012;16;1,61;18.908,82;0;0;10;0;0,00;186,85;0,99
Município;431306;Nova Hartz;2.401;2;0,08;11.108,03;0;0;62;1;1,64;286,84;2,58
Município;431308;Nova Pádua;343;0;0,00;13.435,17;0;0;9;0;0,00;352,53;2,62
Município;431310;Nova Palma;585;2;0,34;8.983,42;0;0;9;0;0,00;138,21;1,54
Município;431320;Nova Petrópolis;2.892;0;0,00;13.543,76;0;0;56;0;0,00;262,26;1,94
Município;431330;Nova Prata;2.429;0;0,00;8.911,47;0;0;46;0;0,00;168,76;1,89
Município;431333;Nova Ramada;275;14;5,36;12.265,83;0;0;2;0;0,00;89,21;0,73
Município;431335;Nova Roma do Sul;356;1;0,28;9.650,31;0;0;5;0;0,00;135,54;1,40
Município;431337;Nova Santa Rita;1.332;14;1,06;4.546,08;0;0;85;0;0,00;290,10;6,38
Município;431349;Novo Barreiro;806;0;0,00;19.356,39;0;0;23;0;0,00;552,35;2,85
Município;431339;Novo Cabrais;519;5;0,97;12.368,92;0;0;6;0;0,00;142,99;1,16
Município;431340;Novo Hamburgo;26.390;24;0,09;10.695,12;0;0;840;2;0,24;340,43;3,18
Município;431342;Novo Machado;163;0;0,00;4.905,21;0;0;2;0;0,00;60,19;1,23
Município;431344;Novo Tiradentes;94;1;1,08;4.251,47;0;0;0;0;0,00;0,00;0,00
Município;431346;Novo Xingu;179;0;0,00;10.413,03;0;0;4;0;0,00;232,69;2,23
Município;431350;Osório;8.749;12;0,14;19.022,05;0;0;147;0;0,00;319,61;1,68
Município;431360;Paim Filho;525;4;0,77;13.714,73;0;0;1;0;0,00;26,12;0,19
Município;431365;Palmares do Sul;1.137;7;0,62;10.045,94;0;0;35;0;0,00;309,24;3,08
Município;431370;Palmeira das Missões;4.059;18;0,45;12.188,09;0;0;83;0;0,00;249,23;2,04
Município;431380;Palmitinho;851;2;0,24;12.058,95;0;0;11;0;0,00;155,87;1,29
Município;431390;Panambi;6.400;33;0,52;14.656,38;0;0;112;0;0,00;256,49;1,75
Município;431395;Pantano Grande;1.093;-1;-0,09;11.914,11;0;0;21;0;0,00;228,91;1,92
Município;431400;Paraí;1.399;3;0,21;18.270,86;0;0;18;0;0,00;235,08;1,29
Município;431402;Paraíso do Sul;569;5;0,89;7.476,02;0;0;15;0;0,00;197,08;2,64
Município;431403;Pareci Novo;570;2;0,35;14.855,36;0;0;6;0;0,00;156,37;1,05
Município;431405;Parobé;7.300;3;0,04;12.527,46;0;0;218;1;0,46;374,11;2,99
Município;431406;Passa Sete;266;0;0,00;4.665,03;0;0;6;0;0,00;105,23;2,26
Município;431407;Passo do Sobrado;623;0;0,00;9.533,28;0;0;13;0;0,00;198,93;2,09
Município;431410;Passo Fundo;33.148;120;0,36;16.306,97;0;0;592;3;0,51;291,23;1,79
Município;431413;Paulo Bento;240;0;0,00;10.466,64;0;0;2;0;0,00;87,22;0,83
Município;431415;Paverama;580;1;0,17;6.833,98;0;0;16;0;0,00;188,52;2,76
Município;431417;Pedras Altas;146;5;3,55;7.366,30;0;0;0;0;0,00;0,00;0,00
Município;431420;Pedro Osório;674;5;0,75;8.719,28;0;0;20;0;0,00;258,73;2,97
Município;431430;Pejuçara;417;0;0,00;10.764,07;0;0;7;0;0,00;180,69;1,68
Município;431440;Pelotas;31.799;119;0,38;9.286,96;0;0;937;6;0,64;273,65;2,95
Município;431442;Picada Café;441;2;0,46;7.680,25;0;0;9;0;0,00;156,74;2,04
Município;431445;Pinhal;317;4;1,28;12.291,59;0;0;4;0;0,00;155,10;1,26
Município;431446;Pinhal da Serra;229;0;0,00;11.798,04;0;0;6;0;0,00;309,12;2,62
Município;431447;Pinhal Grande;202;0;0,00;4.643,68;0;0;4;0;0,00;91,95;1,98
Município;431449;Pinheirinho do Vale;335;1;0,30;6.877,44;0;0;7;0;0,00;143,71;2,09
Município;431450;Pinheiro Machado;1.276;4;0,31;10.398,50;0;0;26;0;0,00;211,88;2,04
Município;431454;Pinto Bandeira;270;0;0,00;8.991,01;0;0;5;0;0,00;166,50;1,85
Município;431455;Pirapó;155;0;0,00;6.727,43;0;0;15;0;0,00;651,04;9,68
Município;431460;Piratini;906;21;2,37;4.384,65;0;0;26;0;0,00;125,83;2,87
Município;431470;Planalto;632;10;1,61;6.267,35;0;0;16;0;0,00;158,67;2,53
Município;431475;Poço das Antas;263;4;1,54;12.535,75;0;0;1;0;0,00;47,66;0,38
Município;431477;Pontão;327;2;0,62;8.376,02;0;0;9;0;0,00;230,53;2,75
Município;431478;Ponte Preta;161;2;1,26;10.407,24;0;0;2;0;0,00;129,28;1,24
Município;431480;Portão;2.955;72;2,50;7.969,47;0;0;114;1;0,88;307,45;3,86
Município;431490;Porto Alegre;135.439;140;0,10;9.128,03;0;0;5.088;12;0,24;342,91;3,76
Município;431500;Porto Lucena;357;2;0,56;7.631,47;0;0;3;0;0,00;64,13;0,84
Município;431505;Porto Mauá;192;2;1,05;8.087,62;0;0;7;0;0,00;294,86;3,65
Município;431507;Porto Vera Cruz;119;0;0,00;8.750,00;0;0;5;0;0,00;367,65;4,20
Município;431510;Porto Xavier;1.704;1;0,06;16.630,88;0;0;51;0;0,00;497,76;2,99
Município;431513;Pouso Novo;157;0;0,00;9.579,01;0;0;4;0;0,00;244,05;2,55
Município;431514;Presidente Lucena;437;2;0,46;15.063,77;0;0;4;0;0,00;137,88;0,92
Município;431515;Progresso;633;7;1,12;10.137,73;0;0;12;0;0,00;192,18;1,90
Município;431517;Protásio Alves;94;0;0,00;4.827,94;0;0;5;0;0,00;256,81;5,32
Município;431520;Putinga;608;0;0,00;15.514,16;0;0;19;0;0,00;484,82;3,12
Município;431530;Quaraí;2.024;6;0,30;8.921,41;0;0;57;0;0,00;251,25;2,82
Município;431531;Quatro Irmãos;89;0;0,00;4.813,41;0;0;3;0;0,00;162,25;3,37
Município;431532;Quevedos;222;0;0,00;7.962,70;0;0;1;0;0,00;35,87;0,45
Município;431535;Quinze de Novembro;577;1;0,17;15.200,21;0;0;11;0;0,00;289,78;1,91
Município;431540;Redentora;941;4;0,43;8.147,89;0;0;27;0;0,00;233,79;2,87
Município;431545;Relvado;160;0;0,00;7.655,50;0;0;4;0;0,00;191,39;2,50
Município;431550;Restinga Seca;1.398;41;3,02;8.854,27;0;0;35;0;0,00;221,67;2,50
Município;431555;Rio dos Índios;261;4;1,56;9.484,01;0;0;9;0;0,00;327,03;3,45
Município;431560;Rio Grande;17.128;56;0,33;8.117,34;0;0;487;2;0,41;230,80;2,84
Município;431570;Rio Pardo;1.935;6;0,31;5.055,52;0;0;90;0;0,00;235,14;4,65
Município;431575;Riozinho;500;0;0,00;10.745,76;0;0;12;0;0,00;257,90;2,40
Município;431580;Roca Sales;988;2;0,20;8.671,99;0;0;24;0;0,00;210,66;2,43
Município;431590;Rodeio Bonito;456;0;0,00;7.772,29;0;0;5;0;0,00;85,22;1,10
Município;431595;Rolador;222;0;0,00;9.556,61;0;0;3;0;0,00;129,14;1,35
Município;431600;Rolante;3.378;5;0,15;15.822,76;0;0;53;0;0,00;248,26;1,57
Município;431610;Ronda Alta;1.354;10;0,74;12.772,38;0;0;24;0;0,00;226,39;1,77
Município;431620;Rondinha;717;1;0,14;13.976,61;0;0;12;0;0,00;233,92;1,67
Município;431630;Roque Gonzales;655;2;0,31;9.566,23;0;0;7;0;0,00;102,23;1,07
Município;431640;Rosário do Sul;3.657;2;0,05;9.276,55;0;0;97;0;0,00;246,06;2,65
Município;431642;Sagrada Família;461;0;0,00;17.669,61;0;0;10;0;0,00;383,29;2,17
Município;431643;Saldanha Marinho;353;0;0,00;13.320,75;0;0;11;0;0,00;415,09;3,12
Município;431645;Salto do Jacuí;1.039;0;0,00;8.346,05;0;0;16;0;0,00;128,52;1,54
Município;431647;Salvador das Missões;362;0;0,00;13.245,52;0;0;9;0;0,00;329,31;2,49
Município;431650;Salvador do Sul;696;5;0,72;8.924,22;0;0;3;0;0,00;38,47;0,43
Município;431660;Sananduva;2.892;6;0,21;17.775,05;0;0;35;0;0,00;215,12;1,21
Município;431670;Santa Bárbara do Sul;1.171;8;0,69;14.648,49;0;0;42;0;0,00;525,39;3,59
Município;431673;Santa Cecília do Sul;515;3;0,59;31.421,60;0;0;3;0;0,00;183,04;0,58
Município;431675;Santa Clara do Sul;492;0;0,00;7.451,16;0;0;6;0;0,00;90,87;1,22
Município;431680;Santa Cruz do Sul;15.918;75;0,47;12.205,56;0;0;294;0;0,00;225,43;1,85
Município;431697;Santa Margarida do Sul;148;2;1,37;5.776,74;0;0;5;0;0,00;195,16;3,38
Município;431690;Santa Maria;33.764;71;0,21;11.967,83;0;0;745;1;0,13;264,07;2,21
Município;431695;Santa Maria do Herval;625;2;0,32;9.872,06;0;0;13;0;0,00;205,34;2,08
Município;431700;Santana da Boa Vista;195;1;0,52;2.408,00;0;0;9;0;0,00;111,14;4,62
Município;431710;Sant'Ana do Livramento;9.518;20;0,21;12.356,71;0;0;163;0;0,00;211,61;1,71
Município;431720;Santa Rosa;13.224;51;0,39;18.052,26;0;0;183;1;0,55;249,82;1,38
Município;431725;Santa Tereza;217;0;0,00;12.550,61;0;0;3;0;0,00;173,51;1,38
Município;431730;Santa Vitória do Palmar;3.178;33;1,05;10.708,99;0;0;44;0;0,00;148,27;1,38
Município;431740;Santiago;6.087;29;0,48;12.315,63;0;0;130;0;0,00;263,02;2,14
Município;431750;Santo Ângelo;6.790;30;0,44;8.750,79;0;0;258;0;0,00;332,50;3,80
Município;431760;Santo Antônio da Patrulha;4.979;1;0,02;11.607,68;0;0;144;0;0,00;335,71;2,89
Município;431770;Santo Antônio das Missões;223;0;0,00;2.191,65;0;0;25;0;0,00;245,70;11,21
Município;431755;Santo Antônio do Palma;162;9;5,88;7.612,78;0;0;3;0;0,00;140,98;1,85
Município;431775;Santo Antônio do Planalto;147;1;0,68;7.280,83;0;0;2;0;0,00;99,06;1,36
Município;431780;Santo Augusto;1.357;24;1,80;9.773,14;0;0;30;0;0,00;216,06;2,21
Município;431790;Santo Cristo;1.520;14;0,93;10.661,43;0;0;27;0;0,00;189,38;1,78
Município;431795;Santo Expedito do Sul;190;0;0,00;8.175,56;0;0;5;0;0,00;215,15;2,63
Município;431800;São Borja;9.514;5;0,05;15.782,49;0;0;243;0;0,00;403,11;2,55
Município;431805;São Domingos do Sul;439;0;0,00;14.281,07;0;0;5;0;0,00;162,65;1,14
Município;431810;São Francisco de Assis;1.494;1;0,07;8.148,35;0;0;28;0;0,00;152,71;1,87
Município;431820;São Francisco de Paula;1.554;0;0,00;7.157,99;0;0;39;0;0,00;179,64;2,51
Município;431830;São Gabriel;7.909;22;0,28;12.734,88;0;0;254;0;0,00;408,98;3,21
Município;431840;São Jerônimo;1.072;0;0,00;4.420,98;0;0;70;0;0,00;288,68;6,53
Município;431842;São João da Urtiga;819;3;0,37;17.586,43;0;0;6;0;0,00;128,84;0,73
Município;431843;São João do Polêsine;380;2;0,53;14.890,28;0;0;5;0;0,00;195,92;1,32
Município;431844;São Jorge;374;0;0,00;13.243,63;0;0;11;0;0,00;389,52;2,94
Município;431845;São José das Missões;302;0;0,00;11.903,82;0;0;3;0;0,00;118,25;0,99
Município;431846;São José do Herval;155;0;0,00;7.864,03;0;0;2;0;0,00;101,47;1,29
Município;431848;São José do Hortêncio;559;0;0,00;11.636,14;0;0;10;0;0,00;208,16;1,79
Município;431849;São José do Inhacorá;445;0;0,00;21.466,47;0;0;2;0;0,00;96,48;0,45
Município;431850;São José do Norte;814;0;0,00;2.952,70;0;0;39;0;0,00;141,47;4,79
Município;431860;São José do Ouro;944;2;0,21;13.616,04;0;0;12;1;9,09;173,09;1,27
Município;431862;São José dos Ausentes;607;1;0,17;17.210,09;0;0;12;0;0,00;340,23;1,98
Município;431861;São José do Sul;259;0;0,00;10.755,81;0;0;5;0;0,00;207,64;1,93
Município;431870;São Leopoldo;23.413;61;0,26;9.885,79;0;0;651;0;0,00;274,87;2,78
Município;431880;São Lourenço do Sul;3.023;59;1,99;6.936,35;0;0;67;0;0,00;153,73;2,22
Município;431890;São Luiz Gonzaga;3.778;22;0,59;11.288,39;0;0;88;0;0,00;262,94;2,33
